id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/10.7709/jnegroeducation.86.3.0283,"<em>Recounting Racism, Resistance, and Repression: Examining the Experiences and #Hashtag Activism of College Students with Critical Race Theory and Counternarratives</em>",The Journal of Negro Education,2017,10.7709/jnegroeducation.86.3.0283,article,research-article,jstor,,2017-01-01,3,86,http://www.jstor.org/stable/10.7709/jnegroeducation.86.3.0283,Rema Reynolds; Darquillius Mayweather,Journal of Negro Education,en,283,304,,students; black students; hashtag; campus; hashtag activism; racism; protests; people; instagram; dorian,18514,22,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668221,"The Thunder during the Storm-School Desegregation in Norfolk, Virginia, 1957-1959: A Local History",The Journal of Negro Education,1998,10.2307/2668221,article,research-article,jstor,,1998-04-01,2,67,http://www.jstor.org/stable/2668221,Antonio T. Bly,Journal of Negro Education,eng,106,114,,norfolk; desegregation; schools; massive resistance; virginia; virginia pilot; school desegregation; norfolk school; black students; blacks,5390,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295030,Fostering Constructive Intergroup Contact in Desegregated Schools: Suggestions for Future Research,The Journal of Negro Education,1983,10.2307/2295030,article,research-article,jstor,,1983-04-01,2,52,http://www.jstor.org/stable/2295030,William B. Lacy; E. J. Mason; Ernest Middleton,Journal of Negro Education,eng,130,141,,desegregation; school desegregation; cooperative learning; classroom; slavin; achievement; academic achievement; intergroup; negro education; attitudes,5250,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034564,"A Context for the Birth of ""The Journal of Negro Education""",The Journal of Negro Education,2007,10.2307/40034564,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034564,Edmund W. Gordon,Journal of Negro Education,eng,198,203,,education; negro education; black bourgeoisie; blacks; negro people; african; african descent; racial isolation; black people; negroes,4295,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967225,The Road to Tenure and Beyond for African American Political Scientists,The Journal of Negro Education,1997,10.2307/2967225,article,research-article,jstor,,1997-04-01,2,66,http://www.jstor.org/stable/2967225,Sheila Ards; Michael Brintnall; Maurice Woodard,Journal of Negro Education,eng,159,171,,african; tenure; faculty; political science; american; american faculty; american political; political scientists; negro education; gender,6538,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967222,Segregation by Gerrymander: The Creation of the Lincoln Heights (Ohio) School District,The Journal of Negro Education,1997,10.2307/2967222,article,research-article,jstor,,1997-04-01,2,66,http://www.jstor.org/stable/2967222,Patricia Randolph Leigh,Journal of Negro Education,eng,121,136,,lincoln heights; cincinnati; blacks; education; school; negro education; greenhills; district; economic; housing,8453,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.81.4.0395,"The African American Struggle for Secondary Schooling, 1940–1980: Closing the Graduation Gap",The Journal of Negro Education,2012,10.7709/jnegroeducation.81.4.0395,article,book-review,jstor,,2012-10-01,4,81,http://www.jstor.org/stable/10.7709/jnegroeducation.81.4.0395,Miyoshi Juergensen; John Rury and Shirley Hill,Journal of Negro Education,en,395,396,,odfn ljk; rrg odfn; african; dqg loo; vrfldo dqg; secondary schooling; rrg odfn ljk; wkh vrfldo; graduation gap; american,1261,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25608699,Editor's Comment,The Journal of Negro Education,2008,10.2307/25608699,article,misc,jstor,,2008-10-01,4,77,http://www.jstor.org/stable/25608699,Ivory A. Toldson,Journal of Negro Education,eng,289,290,,negro education; black colleges; first black; juanita johnson; black people; marybeth gasman; hbcus krystal; dionne danns; students; butty dina,921,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967289,Volume Information,The Journal of Negro Education,1994,10.2307/2967289,article,misc,jstor,,1994-10-01,4,63,http://www.jstor.org/stable/2967289,,Journal of Negro Education,eng,654,657,,summer; african; american males; bettis pamela; education; thomas debbie; gadsden vivian; alston reginald; russo charles; african american males,1346,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967193,African American Women and Brown: A Lingering Twilight or Emerging Dawn?,The Journal of Negro Education,1994,10.2307/2967193,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967193,Beverly Lindsay,Journal of Negro Education,eng,430,442,,education; minority; african; negro education; administrators; american women; deanship; faculty; mutable racism; african american women,6080,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294661,Hocutt: Genesis of Brown,The Journal of Negro Education,1983,10.2307/2294661,article,research-article,jstor,,1983-07-01,3,52,http://www.jstor.org/stable/2294661,Gilbert Ware,Journal of Negro Education,eng,227,233,,hocutt; hastie; pearson; barnhill; pearson and mccoy; negro education; carolina; brummitt; blacks; university,3165,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967195,Legal and Policy Issues in Higher Education,The Journal of Negro Education,1994,10.2307/2967195,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967195,Grace L. Butler,Journal of Negro Education,eng,451,459,,education; african; american ihes; institutions; negro education; african american ihes; desegregation; mississippi; higher; ruling,4231,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.81.2.0178,"Learning in a Burning House: Educational Inequality, Ideology, and (Dis)Integration",The Journal of Negro Education,2012,10.7709/jnegroeducation.81.2.0178,article,book-review,jstor,,2012-04-01,2,81,http://www.jstor.org/stable/10.7709/jnegroeducation.81.2.0178,"Robert L. Green, Dean and Professor Emeritus; Sonya Douglass Horsford",Journal of Negro Education,en,178,180,,horsford; education; desegregation; negro education; racism; schools; racial; douglass horsford; school desegregation; sonya douglass,1489,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966838,Differences Between Segregated and Desegregated Settings,The Journal of Negro Education,1970,10.2307/2966838,article,research-article,jstor,,1970-04-01,2,39,http://www.jstor.org/stable/2966838,Daniel U. Levine,Journal of Negro Education,eng,139,147,,desegregated; segregated; desegregated school; students; youngsters; schools; black students; black youngsters; black americans; desegregated settings,4701,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034580,Federal Support for Educational Research and Development: The History of Research and Development Centers and Regional Educational Laboratories,The Journal of Negro Education,2007,10.2307/40034580,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034580,Ethel Simon-McWilliams,Journal of Negro Education,eng,391,401,,educational; regional educational; centers; research; laboratories; federal; educational laboratories; programs; desegregation; negro education,6796,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668216,Review Article,The Journal of Negro Education,1999,10.2307/2668216,article,book-review,jstor,,1999-01-01,1,68,http://www.jstor.org/stable/2668216,"Tyrone C. Howard; Donna Y. Ford; J. John Harris, <suffix>III</suffix>",Journal of Negro Education,eng,124,126,,gifted; multicultural; gifted education; multicultural education; multicultural gifted; students; gifted students; multicultural gifted education; gifted and multicultural; programs,1466,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295433,The Applicability of a Strategic Planning Model for School Systems,The Journal of Negro Education,1988,10.2307/2295433,article,research-article,jstor,,1988-07-01,3,57,http://www.jstor.org/stable/2295433,Evelyn Pasteur Valentine,Journal of Negro Education,eng,408,416,,planning; strategic; systems; planning process; level managers; school; top level managers; negro education; strategic management; structural properties,3323,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.88.3.0327,"Being vs. Becoming: Transcending STEM Identity Development through Afropessimism, Moving toward a Black X Consciousness in STEM",The Journal of Negro Education,2019,10.7709/jnegroeducation.88.3.0327,article,research-article,jstor,,2019-07-01,3,88,http://www.jstor.org/stable/10.7709/jnegroeducation.88.3.0327,Terrell R. Morton; Destiny S. Gee; Ashley N. Woodson,Journal of Negro Education,eng,327,342,,black students; blackness; education; negro education; identity; anti blackness; stem education; metacognitive; experiences; stereotype management,9746,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967210,Superior Intellect?: Sincere Fictions of the White Self,The Journal of Negro Education,1995,10.2307/2967210,article,research-article,jstor,,1995-07-01,3,64,http://www.jstor.org/stable/2967210,Hernan Vera; Joe R. Feagin; Andrew Gordon,Journal of Negro Education,eng,295,306,,herrnstein; brigham; herrnstein and murray; intelligence; sincere fictions; white self; racial; whites; american intelligence; americans,7099,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967159,Introduction and Overview: The Role of Social Science in School Desegregation Efforts,The Journal of Negro Education,1997,10.2307/2967159,article,research-article,jstor,,1997-07-01,3,66,http://www.jstor.org/stable/2967159,William L. Taylor,Journal of Negro Education,eng,196,202,,desegregation; educational; school desegregation; students; segregation; negro education; orfield; missouri; plaintiffs; housing,4275,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4129613,Fifty Years after Brown: The Benefits and Tradeoffs for African American Educators and Students,The Journal of Negro Education,2004,10.2307/4129613,article,research-article,jstor,,2004-07-01,3,73,http://www.jstor.org/stable/4129613,James E. Lyons; Joanne Chesley,Journal of Negro Education,eng,298,313,,african; students; american students; schools; african american students; teachers; brown decision; black students; principals; education,10345,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2696281,"Teacher Instruction, Student Attitudes, and Mathematics Performance among 10<sup>th</sup> and 12<sup>th</sup> Grade Black and Hispanic Students",The Journal of Negro Education,2001,10.2307/2696281,article,research-article,jstor,,2001-01-01,1/2,70,http://www.jstor.org/stable/2696281,Jo-Anne L. Manswell Butty,Journal of Negro Education,eng,19,37,,mathematics; students; toward mathematics; attitudes toward; mathematics achievement; instructional practices; attitudes toward mathematics; instruction; learning; teachers,9709,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.82.4.0393,Assessing the Differential Impact of Contextual Factors on School Suspension for Black and White Students,The Journal of Negro Education,2013,10.7709/jnegroeducation.82.4.0393,article,research-article,jstor,,2013-01-01,4,82,http://www.jstor.org/stable/10.7709/jnegroeducation.82.4.0393,Jessica S. Davis Ganao; Facelys Suero Silvestre; Jonathan W. Glenn,Journal of Negro Education,en,393,407,,school suspension; delinquency; family; whites; blacks; neighborhood safety; contextual factors; higher scores; family disruption; respondents,8111,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295269,Front Matter,The Journal of Negro Education,1988,10.2307/2295269,article,misc,jstor,,1988-01-01,1,57,http://www.jstor.org/stable/2295269,,Journal of Negro Education,eng,,,,howard university; negro education; education howard; editorial advisory; copies; howard university washington; education howard university; advisory board; abstracts; circulation,1279,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294951,The Use of Two-Way Television to Solve Problems of Inequality in Education: A Comment,The Journal of Negro Education,1983,10.2307/2294951,article,research-article,jstor,,1983-10-01,4,52,http://www.jstor.org/stable/2294951,Lawrence N. Redd,Journal of Negro Education,eng,446,453,,teleconferencing; desegregation; television; cable television; educational opportunity; school; equal educational; school desegregation; negro education; teleconference,2976,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034679,Preparing Minority Teachers: Law and Out of Order,The Journal of Negro Education,2008,10.2307/40034679,article,research-article,jstor,,2008-01-01,1,77,http://www.jstor.org/stable/40034679,Joy M. Barnes-Johnson,Journal of Negro Education,eng,72,81,,education; teachers; negro education; minority teachers; retrieved; stedman kuenzi; stereotype threat; disparate impact; certification; education act,6111,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034534,Front Matter,The Journal of Negro Education,2005,10.2307/40034534,article,misc,jstor,,2005-04-01,2,74,http://www.jstor.org/stable/40034534,,Journal of Negro Education,eng,,,,howard university; negro education; term expiring; education howard; black people; editorial advisory; education howard university; thompson lecture; school; advisory board,1382,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.83.2.0135,Reading Ability as a Predictor of African American Graduate Students’ Technical Writing Proficiency in the Context of Statistics Courses,The Journal of Negro Education,2014,10.7709/jnegroeducation.83.2.0135,article,research-article,jstor,,2014-01-01,2,83,http://www.jstor.org/stable/10.7709/jnegroeducation.83.2.0135,Kathleen M. T. Collins; Anthony J. Onwuegbuzie; Qun G. Jiao,Journal of Negro Education,en,135,146,,onwuegbuzie; statistics; reading ability; students; graduate students; technical writing; writing proficiency; reading comprehension; comprehension; canonical,6136,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294915,"A Comparison of the Status of Florida's Black Public School Principals, 1964-65/1975-76",The Journal of Negro Education,1980,10.2307/2294915,article,research-article,jstor,,1980-10-01,4,49,http://www.jstor.org/stable/2294915,Everett E. Abney,Journal of Negro Education,eng,398,406,,school principals; school districts; black public; public school principals; black public school; population; florida; brevard; floridas black; negro education,3572,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034567,Educational Philanthropy: An Instrument of Qualified Change,The Journal of Negro Education,2007,10.2307/40034567,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034567,Douglas J. Simpson; William J. Hull,Journal of Negro Education,eng,230,239,,education; african; foundation; philanthropic; philanthropy; negro education; americans; schools; pulliam; jeanes foundation,6283,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.86.4.0463,<em>Looking for Brothers: Black Male Bonding at a Predominantly White Institution</em>,The Journal of Negro Education,2017,10.7709/jnegroeducation.86.4.0463,article,research-article,jstor,,2017-01-01,4,86,http://www.jstor.org/stable/10.7709/jnegroeducation.86.4.0463,Brandon A. Jackson; Mary Margaret Hui,Journal of Negro Education,en,463,478,,black men; college; students; friendships; members; black students; campus; uplift; solórzano ceja; black male,11268,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.81.3.0200,“I Am Teaching Some of The Boys:” Chaplain Robert Boston Dokes and Army Testing of Black Soldiers in World War II,The Journal of Negro Education,2012,10.7709/jnegroeducation.81.3.0200,article,research-article,jstor,,2012-07-01,3,81,http://www.jstor.org/stable/10.7709/jnegroeducation.81.3.0200,"George White, Jr.",Journal of Negro Education,en,200,217,,black soldiers; military; chaplain; racial segregation; testing regime; testing; yerkes; eugenics; negro education; chaplain dokes,11444,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034676,Enhancing Cultural Competence among Teachers of African American Children Using Mediated Lesson Study,The Journal of Negro Education,2008,10.2307/40034676,article,research-article,jstor,,2008-01-01,1,77,http://www.jstor.org/stable/40034676,Cirecie A. West-Olatunji; Linda Behar-Horenstein; Jeffrey Rant; Lakechia N. Cohen-Phillips,Journal of Negro Education,eng,27,38,,lesson study; teachers; culturally; west olatunji; education; olatunji; ladson; students; negro education; learning,6883,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967383,"""It's Not Steps Anymore, but More Like Shuffling"": Student Perceptions of the Civil Rights Movement and Ethnic Identity",The Journal of Negro Education,1994,10.2307/2967383,article,research-article,jstor,,1994-04-01,2,63,http://www.jstor.org/stable/2967383,Pamela J. Bettis; Helen C. Cooks; David A. Bergin,Journal of Negro Education,eng,197,211,,ethnic; students; ethnic identity; african; rights movement; ethnic group; american; negro education; civil rights movement; curriculum,7490,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967166,"Are Resources Important? (Testimony of Eric Alan Hanushek, March 11, 1996)",The Journal of Negro Education,1997,10.2307/2967166,article,research-article,jstor,,1997-07-01,3,66,http://www.jstor.org/stable/2967166,Eric Alan Hanushek,Journal of Negro Education,eng,289,303,,hanushek; hanushek yes; students; munich; school; disadvantaged students; nonintegrated schools; class size; hanushek well; negro education,7249,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034583,"Courage or Insanity?: Reflections on a Dozen Years at ""The Journal of Negro Education""",The Journal of Negro Education,2007,10.2307/40034583,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034583,D. Kamili Anderson,Journal of Negro Education,eng,414,424,,negro education; editorial; howard; howard university; issues; journals; scholarly; articles; tenure; board members,7454,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.85.2.0187,"B<span class=""small-caps"">ook</span>/M<span class=""small-caps"">edia</span> R<span class=""small-caps"">eviews</span>",The Journal of Negro Education,2016,10.7709/jnegroeducation.85.2.0187,article,research-article,jstor,,2016-01-01,2,85,http://www.jstor.org/stable/10.7709/jnegroeducation.85.2.0187,Richard D Williams; Amanda E. Lewis; John B. Diamond,Journal of Negro Education,en,187,189,,students; black students; school; riverview; education; charter schools; charter; achievement gap; segregation; racism,4271,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294659,A Color-Conscious Constitution: The One Pervading Purpose Redux,The Journal of Negro Education,1983,10.2307/2294659,article,research-article,jstor,,1983-07-01,3,52,http://www.jstor.org/stable/2294659,Kenneth S. Tollett; Jeanette J. Leonard; Portia P. James,Journal of Negro Education,eng,189,212,,blacks; fourteenth amendment; rights; reconstruction amendments; negro education; pervading purpose; justice; discrimination; one pervading; equal protection,10537,24,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341107,Brown In Baltimore: School Desegregation and the Limits of Liberalism,The Journal of Negro Education,2011,10.2307/41341107,article,book-review,jstor,,2011-01-01,1,80,http://www.jstor.org/stable/41341107,John R. Tilghman; Howell S. Baum,Journal of Negro Education,eng,83,84,,school integration; baltimore; liberalism; desegregation; social engineering; baltimore city; choice; school desegregation; desegregation however; baum views,1023,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668160,Volume Information,The Journal of Negro Education,1997,10.2307/2668160,article,misc,jstor,,1997-10-01,4,66,http://www.jstor.org/stable/2668160,,Journal of Negro Education,eng,555,558,,williams herma; african; education; summer; ards sheila; south africas; desegregation; winter; sayed yusuf; orfield,1289,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967183,The Implementation of Desegregation Plans Since Brown,The Journal of Negro Education,1994,10.2307/2967183,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967183,William M. Gordon,Journal of Negro Education,eng,310,322,,desegregation; school; interdistrict; district; segregation; negro education; school desegregation; desegregation plans; interdistrict remedy; interdistrict relief,6569,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293928,Summary of Research During 1964 Related to the Negro and Negro Education,The Journal of Negro Education,1966,10.2307/2293928,article,research-article,jstor,,1966-01-01,1,35,http://www.jstor.org/stable/2293928,Earle H. West,Journal of Negro Education,eng,62,72,,university; negro education; dissertations; negro students; racial; negro secondary; schools; negroes; school; reported,5852,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034592,Charles H. Thompson: A Bibliography,The Journal of Negro Education,2007,10.2307/40034592,article,misc,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034592,Lenwood G. Davis; Belinda S Daniels,Journal of Negro Education,eng,492,502,,negro education; education jne; negroes; states jne; negroes jne; schools jne; summer; separate school; thompson; colleges jne,4618,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.88.1.0062,“Sounds Like Something a White Man Should Be Doing”: The Shared Experiences of Black Women Engineering Students,The Journal of Negro Education,2019,10.7709/jnegroeducation.88.1.0062,article,research-article,jstor,,2019-01-01,1,88,http://www.jstor.org/stable/10.7709/jnegroeducation.88.1.0062,Rashunda L. Stitt; Alison Happel-Parkins,Journal of Negro Education,eng,62,74,,black women; engineering; engineering students; women engineering; black feminist; participants; women engineering students; black women engineering; experiences; stereotype threat,12061,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.82.4.0408,"In Spite of Racism, Inequality, and School Failure: Defining Hope with Achieving Black Children",The Journal of Negro Education,2013,10.7709/jnegroeducation.82.4.0408,article,research-article,jstor,,2013-01-01,4,82,http://www.jstor.org/stable/10.7709/jnegroeducation.82.4.0408,Amanishakete Ani,Journal of Negro Education,en,408,421,,african; ethnic identity; racial; black people; negro education; hope theory; black youth; students; asante; cultural,7991,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293993,Review Article,The Journal of Negro Education,1968,10.2307/2293993,article,book-review,jstor,,1968-10-01,4,37,http://www.jstor.org/stable/2293993,James Bolner; I. A. Newby,Journal of Negro Education,eng,427,428,,segregationists; equalitarians; inferiority; disagreeement cannot; racial segregationists; equalitarians must; nonwhite inferiority; segregation; segregationists professor; segregationist biology,552,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40037230,Variability in Schools' Suspension Rates of Black Students,The Journal of Negro Education,2007,10.2307/40037230,article,research-article,jstor,,2007-10-01,4,76,http://www.jstor.org/stable/40037230,Emily Arcia,Journal of Negro Education,eng,597,608,,instructional staff; black students; suspensions; suspension; schools; achievement; percentages; negro education; suspension rates; suspended,5877,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.85.4.0489,<em>Preparing Black Male Teachers for the Gifted Classroom: Recommendations for Historically Black Colleges and Universities (HBCUs)</em>,The Journal of Negro Education,2016,10.7709/jnegroeducation.85.4.0489,article,research-article,jstor,,2016-01-01,4,85,http://www.jstor.org/stable/10.7709/jnegroeducation.85.4.0489,Nathaniel Bryan; Lamar Johnson; Toni Milton Williams,Journal of Negro Education,en,489,504,,gifted; black male; gifted education; black gifted; teachers; male teachers; gifted classrooms; students; bryan ford; black students,20592,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.83.4.0599,BOOK/MEDIA REVIEWS,The Journal of Negro Education,2014,10.7709/jnegroeducation.83.4.0599,article,research-article,jstor,,2014-01-01,4,83,http://www.jstor.org/stable/10.7709/jnegroeducation.83.4.0599,Kawu Bala; Kevin K. Kumashiro,Journal of Negro Education,en,599,603,,kumashiro; public education; teachers; schools; reform; bigger picture; students; educational reform; negro education; bad teacher,3065,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.86.2.bm,Back Matter,The Journal of Negro Education,2017,10.7709/jnegroeducation.86.2.bm,article,research-article,jstor,,2017-01-01,2,86,http://www.jstor.org/stable/10.7709/jnegroeducation.86.2.bm,,Journal of Negro Education,en,196,196,,gmailcom website; website http; topeka kansas; opportunities disparities; disparities policies; journalnegroed gmailcom; gmailcom website http; copy shipping; discover network; phone credit,117,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967186,Brown v. Board of Education and the Americans with Disabilities Act: Vistas of Equal Educational Opportunities for African Americans,The Journal of Negro Education,1994,10.2307/2967186,article,research-article,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967186,Reginald J. Alston; Charles J. Russo; Albert S. Miles,Journal of Negro Education,eng,349,357,,disabilities; reasonable accommodations; rehabilitation act; americans; americans with disabilities; negro education; african; education; schools and colleges; colleges,4362,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293431,Public School Desegregation in Delaware,The Journal of Negro Education,1956,10.2307/2293431,article,research-article,jstor,,1956-07-01,3,25,http://www.jstor.org/stable/2293431,June Shagaloff,Journal of Negro Education,eng,221,236,,desegregation; school; delaware; state board; wilmington; negro students; school districts; districts; milford; bowles,8082,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034585,"Sylvia Taylor Johnson, PhD, Editor-in-Chief of ""The Journal of Negro Education"" (1994-2001): A World- Class Champion Runner",The Journal of Negro Education,2007,10.2307/40034585,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034585,Gerunda B. Hughes; Michael B. Wallace,Journal of Negro Education,eng,437,447,,negro education; johnson; school; assessment; african; achievement; students; teachers; measurement; children,6890,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341103,How Busing Burdened Blacks: Critical Race Theory and Busing for Desegregation in Nashville-Davidson County,The Journal of Negro Education,2011,10.2307/41341103,article,research-article,jstor,,2011-01-01,1,80,http://www.jstor.org/stable/41341103,Jennifer R. Woodward,Journal of Negro Education,eng,22,32,,busing; desegregation; kelley; school; nashville; white community; school system; busing policy; racial; pearl high,7323,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3211268,Thinking through a Life: Reconsidering the Origins of Ralph J. Bunche,The Journal of Negro Education,2004,10.2307/3211268,article,research-article,jstor,,2004-04-01,2,73,http://www.jstor.org/stable/3211268,Ben Keppel,Journal of Negro Education,eng,116,124,,bunche; ralph bunche; ralph bunches; johnson; negro education; african; family; angeles; bunches early; bunches life,5828,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2696231,Stereotype Threat Reduction and Wise Schooling: Towards the Successful Socialization of African American Doctoral Students in Education,The Journal of Negro Education,2000,10.2307/2696231,article,research-article,jstor,,2000-07-01,3,69,http://www.jstor.org/stable/2696231,Edward Taylor; James Soto Antony,Journal of Negro Education,eng,184,198,,stereotype threat; students; wise schooling; african; faculty; education; graduate; academic; negro education; graduate students,8219,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.82.2.0105,"""Stakes Is High"": Educating New Century Students",The Journal of Negro Education,2013,10.7709/jnegroeducation.82.2.0105,article,research-article,jstor,,2013-07-03,2,82,http://www.jstor.org/stable/10.7709/jnegroeducation.82.2.0105,Gloria Ladson-Billings,Journal of Negro Education,en,105,110,,students; achievement gap; century students; education; negro education; african; ladson; hop cubano; new century students; schools,3709,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295494,"The Church, the Family, and the School in the African American Community",The Journal of Negro Education,1991,10.2307/2295494,article,research-article,jstor,,1991-07-01,3,60,http://www.jstor.org/stable/2295494,Andrew Billingsley; Cleopatra Howard Caldwell,Journal of Negro Education,eng,427,440,,churches; black churches; outreach programs; community outreach; african; community; negro education; family; community outreach programs; families,6125,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.86.1.0013,"<em>Zora Neale Hurston and the</em> Brown <em>Debate: Race, Class, and the Progressive Empire</em>",The Journal of Negro Education,2017,10.7709/jnegroeducation.86.1.0013,article,research-article,jstor,,2017-01-01,1,86,http://www.jstor.org/stable/10.7709/jnegroeducation.86.1.0013,Olivia Marcucci,Journal of Negro Education,en,13,24,,hurston; spiritual oppression; progressive empire; desegregation; african; black intelligentsia; colonial; students; letter; schools,11505,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25676103,Front Matter,The Journal of Negro Education,2010,10.2307/25676103,article,misc,jstor,,2010-01-01,1,79,http://www.jstor.org/stable/25676103,,Journal of Negro Education,eng,,,,howard university; negro education; term expiring; education howard; school; black people; education howard university; african; rankin memorial; hzl jahl,1574,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295467,Opportunity to Learn: Implications for Professional Development,The Journal of Negro Education,1993,10.2307/2295467,article,research-article,jstor,,1993-07-01,3,62,http://www.jstor.org/stable/2295467,Joan C. Baratz-Snowden,Journal of Negro Education,eng,311,323,,students; standards; opportunity; teachers; education; negro education; educational opportunity; baratz; school; teaching,5833,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25676093,From Du Bois to Obama: The Education of Peoples of African Descent in the United States in the 21st Century,The Journal of Negro Education,2009,10.2307/25676093,article,research-article,jstor,,2009-10-01,4,78,http://www.jstor.org/stable/25676093,Carol D. Lee,Journal of Negro Education,eng,367,384,,education; african; blacks; negro education; barack obama; american; community; siddle walker; american community; schools,11960,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40026499,Schools at Work: Targeting Proficiency with Theory to Practice,The Journal of Negro Education,2006,10.2307/40026499,article,research-article,jstor,,2006-01-01,1,75,http://www.jstor.org/stable/40026499,Marian White-Hood,Journal of Negro Education,eng,4,15,,students; school; education; negro education; teachers; school improvement; meet amo; proficient; maryland; principals,6511,12,unigrams; bigrams; trigrams
